SID,COHORT_YEAR,COHORT_TERM,STUDENT_TYPE,GRADUATION_YEAR,GRADUATION_TERM,COLLEGE_CODE,COLLEGE,DEPARTMENT_CODE,DEPARTMENT
MXWWTBSJT,2017,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
W4G126TJO,2013,Fall,FYS,2018,Fall,BUS,Business,CBA,Business
Y1W497F3Z,2016,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
Y285PJK43,2018,Fall,TRN,2020,Spring,BUS,Business,CBA,Business
5E9OKH0Y0,2019,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
VGC8QJUZD,2017,Fall,FYS,2021,Spring,BUS,Business,CBA,Business
L2GS0K0WI,2016,Fall,FYS,2020,Fall,BUS,Business,CBA,Business
FGY37AAI1,2018,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
QMCFRXG9R,2019,Fall,TRN,2021,Fall,BUS,Business,CBA,Business
SQODCQOR8,2020,Spring,TRN,2021,Fall,BUS,Business,CBA,Business
PSJGCHJ9Z,2016,Fall,FYS,2021,Fall,BUS,Business,CBA,Business
5IKLTA9S6,2017,Fall,FYS,2021,Fall,BUS,Business,CBA,Business
5XOP7EZFZ,2012,Fall,FYS,2015,Fall,BUS,Business,CBA,Business
I069P0GBI,2011,Fall,FYS,2015,Fall,BUS,Business,CBA,Business
6F27M82RX,2011,Fall,TRN,2014,Spring,BUS,Business,CBA,Business
T0MVV9XMB,2014,Fall,TRN,2015,Fall,BUS,Business,CBA,Business
MIIIEGHZS,2013,Fall,TRN,2015,Spring,BUS,Business,CBA,Business
R3KP91759,2011,Fall,FYS,2015,Spring,BUS,Business,CBA,Business
N3LMO4SPL,2012,Fall,TRN,2014,Spring,BUS,Business,CBA,Business
8JIJFLZ4U,2012,Fall,FYS,2016,Fall,BUS,Business,CBA,Business
0B86AY0BV,2010,Fall,FYS,2015,Spring,BUS,Business,CBA,Business
08RFK0U4T,2010,Fall,TRN,2013,Fall,BUS,Business,CBA,Business
WKONNIZOV,2010,Fall,FYS,2015,Spring,BUS,Business,CBA,Business
T2CHGT2YW,2014,Fall,TRN,2016,Spring,BUS,Business,CBA,Business
0AOTBHGJ4,2011,Spring,TRN,2014,Spring,BUS,Business,CBA,Business
EKXA9IEFT,2012,Fall,FYS,2016,Fall,BUS,Business,CBA,Business
GDSJSFDET,2012,Fall,TRN,2014,Spring,BUS,Business,CBA,Business
PPF1YM32U,2012,Fall,FYS,2016,Spring,BUS,Business,CBA,Business
JHFA0C65I,2015,Fall,TRN,2017,Fall,BUS,Business,CBA,Business
C8EJQUHSM,2013,Fall,FYS,2017,Fall,BUS,Business,CBA,Business
PD4BP4ACR,2014,Fall,FYS,2018,Spring,BUS,Business,CBA,Business
Q0X39NOMB,2017,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
E169I5K7T,2014,Fall,FYS,2018,Spring,BUS,Business,CBA,Business
BNC4PH48R,2016,Fall,TRN,2018,Spring,BUS,Business,CBA,Business
OPR3SYZA7,2017,Spring,TRN,2018,Fall,BUS,Business,CBA,Business
8NZL8JC0F,2017,Spring,TRN,2019,Spring,BUS,Business,CBA,Business
1BWHH8ZQV,2015,Fall,FYS,2019,Spring,BUS,Business,CBA,Business
76SGYA6UX,2011,Fall,FYS,2019,Spring,BUS,Business,CBA,Business
72SZV2V6I,2016,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
VNTBPYGEV,2017,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
1ZUBZRW1L,2014,Fall,FYS,2018,Fall,BUS,Business,CBA,Business
BU6EDJ5UZ,2013,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
UDF2VRGOM,2016,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
M4ZCDT9F9,2015,Fall,FYS,2019,Fall,BUS,Business,CBA,Business
CQDZZOLYY,2019,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
PBFEFNIKO,2017,Fall,FYS,2021,Spring,BUS,Business,CBA,Business
AWZN2K8NR,2017,Fall,FYS,2021,Spring,BUS,Business,CBA,Business
APX4DKOBI,2018,Fall,TRN,2020,Fall,BUS,Business,CBA,Business
IRYE3294G,2016,Fall,FYS,2020,Fall,BUS,Business,CBA,Business
7UYV1IQMV,2017,Fall,FYS,2021,Spring,BUS,Business,CBA,Business
7JIIKEM2G,2019,Spring,TRN,2021,Spring,BUS,Business,CBA,Business
05FKDPXVZ,2019,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
CON1VLWCF,2020,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
SSI7NAH4I,2018,Fall,FYS,2022,Spring,BUS,Business,CBA,Business
0LK4MJ9UH,2017,Fall,FYS,2021,Fall,BUS,Business,CBA,Business
SPW9MGK51,2019,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
0MGC7LFMC,2011,Spring,TRN,2013,Spring,BUS,Business,CBA,Business
ZQBRXGC7K,2012,Fall,FYS,2015,Fall,BUS,Business,CBA,Business
AC5ICVZJF,2011,Fall,TRN,2014,Spring,BUS,Business,CBA,Business
D3EKRXH1T,2011,Spring,FYS,2015,Fall,BUS,Business,CBA,Business
5M09OHQOT,2010,Fall,TRN,2012,Fall,BUS,Business,CBA,Business
HOXIC8KA0,2011,Fall,TRN,2014,Spring,BUS,Business,CBA,Business
UBHUWIF3K,2012,Fall,FYS,2016,Spring,BUS,Business,CBA,Business
MVWPQQJ0M,2014,Spring,TRN,2016,Spring,BUS,Business,CBA,Business
QGA73WYTV,2016,Spring,TRN,2017,Spring,BUS,Business,CBA,Business
LRS3E5A42,2012,Fall,TRN,2014,Fall,BUS,Business,CBA,Business
NM9L3YQQK,2010,Fall,FYS,2015,Spring,BUS,Business,CBA,Business
D68IPLR74,2013,Fall,TRN,2015,Spring,BUS,Business,CBA,Business
C8U2XV35Q,2010,Fall,TRN,2012,Fall,BUS,Business,CBA,Business
173Q7XCCR,2011,Fall,FYS,2016,Spring,BUS,Business,CBA,Business
NHHZJA90X,2015,Fall,TRN,2017,Spring,BUS,Business,CBA,Business
DD4HCRSXZ,2015,Fall,TRN,2017,Spring,BUS,Business,CBA,Business
8R4LPED7M,2014,Spring,TRN,2015,Fall,BUS,Business,CBA,Business
P1S2IU4P1,2012,Spring,TRN,2014,Spring,BUS,Business,CBA,Business
0WZKOUD4I,2013,Fall,TRN,2015,Spring,BUS,Business,CBA,Business
1WKS2KHF4,2015,Spring,TRN,2016,Fall,BUS,Business,CBA,Business
WNZW9Q52Y,2016,Fall,TRN,2018,Spring,BUS,Business,CBA,Business
9RO886S7K,2013,Fall,FYS,2018,Spring,BUS,Business,CBA,Business
WMZ5RI8T3,2016,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
CGZE4V7E3,2014,Fall,FYS,2018,Fall,BUS,Business,CBA,Business
NTUC3QQNR,2014,Fall,FYS,2019,Spring,BUS,Business,CBA,Business
G71H4GHNZ,2018,Spring,TRN,2019,Fall,BUS,Business,CBA,Business
U5ZH9A99R,2016,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
4IE0AI4I4,2015,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
I9TZZF1EL,2017,Fall,TRN,2019,Fall,BUS,Business,CBA,Business
D1IKK2S0L,2017,Fall,TRN,2019,Fall,BUS,Business,CBA,Business
HG7IDDC9U,2017,Fall,TRN,2020,Spring,BUS,Business,CBA,Business
F9QYLSIBA,2017,Fall,TRN,2020,Spring,BUS,Business,CBA,Business
36SKP4NAI,2013,Fall,FYS,2019,Fall,BUS,Business,CBA,Business
S0BG5NWZU,2016,Fall,TRN,2020,Spring,BUS,Business,CBA,Business
3KYL1S4VH,2016,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
7A1FT0P3O,2017,Fall,TRN,2019,Fall,BUS,Business,CBA,Business
COGIY578B,2018,Fall,TRN,2020,Spring,BUS,Business,CBA,Business
4Q9NW5VPB,2017,Fall,TRN,2019,Fall,BUS,Business,CBA,Business
MT5XLBS4M,2016,Fall,FYS,2019,Fall,BUS,Business,CBA,Business
WQO95Q4VZ,2016,Fall,FYS,2020,Fall,BUS,Business,CBA,Business
LWIQEYEYY,2019,Spring,TRN,2020,Fall,BUS,Business,CBA,Business
9RCJEHEAU,2019,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
I7G02EKVN,2016,Fall,FYS,2020,Fall,BUS,Business,CBA,Business
45A3CJ5BQ,2019,Spring,TRN,2021,Spring,BUS,Business,CBA,Business
BANVGJNHZ,2019,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
SI941Y4GS,2018,Fall,TRN,2020,Fall,BUS,Business,CBA,Business
JOHDES3ET,2018,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
1P0QQ8CVQ,2020,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
I6C0U7HKD,2018,Fall,FYS,2021,Fall,BUS,Business,CBA,Business
CKPX9MMEZ,2018,Fall,FYS,2021,Fall,BUS,Business,CBA,Business
UXISNAS7S,2011,Fall,TRN,2013,Spring,BUS,Business,CBA,Business
HRYNJ9BQH,2010,Fall,TRN,2012,Fall,BUS,Business,CBA,Business
P5NYKR1T6,2013,Fall,TRN,2016,Spring,BUS,Business,CBA,Business
T23STBFS3,2011,Fall,TRN,2014,Fall,BUS,Business,CBA,Business
ZQBAWV98P,2013,Fall,TRN,2016,Spring,BUS,Business,CBA,Business
5VU27RYKB,2011,Spring,TRN,2013,Spring,BUS,Business,CBA,Business
WXTGGZE1L,2011,Fall,TRN,2014,Fall,BUS,Business,CBA,Business
BEL5G3K6J,2010,Fall,TRN,2012,Fall,BUS,Business,CBA,Business
AUYYE0F7N,2011,Fall,TRN,2015,Spring,BUS,Business,CBA,Business
SMDP60Q3Q,2014,Fall,TRN,2016,Spring,BUS,Business,CBA,Business
A0NH33A7B,2010,Fall,FYS,2015,Spring,BUS,Business,CBA,Business
KZRTSZMBL,2010,Fall,TRN,2012,Spring,BUS,Business,CBA,Business
EGX119U1T,2010,Fall,FYS,2015,Spring,BUS,Business,CBA,Business
RZ20BOVBY,2014,Fall,TRN,2016,Spring,BUS,Business,CBA,Business
QWDLXX0O1,2011,Fall,TRN,2013,Spring,BUS,Business,CBA,Business
J822GQFDC,2014,Fall,TRN,2016,Spring,BUS,Business,CBA,Business
C5M2BX1UY,2013,Fall,TRN,2016,Spring,BUS,Business,CBA,Business
NUNMHFPS2,2013,Spring,FYS,2018,Spring,BUS,Business,CBA,Business
I6UY32B6R,2014,Fall,TRN,2017,Fall,BUS,Business,CBA,Business
B3IR0BFV8,2012,Fall,FYS,2018,Spring,BUS,Business,CBA,Business
ZMLMDWULI,2016,Fall,TRN,2018,Spring,BUS,Business,CBA,Business
RLWQT2MO9,2012,Fall,FYS,2017,Fall,BUS,Business,CBA,Business
6ENVNI3BO,2016,Spring,TRN,2018,Spring,BUS,Business,CBA,Business
03BXCFT9S,2014,Fall,FYS,2019,Spring,BUS,Business,CBA,Business
V2QWGYWKF,2016,Fall,TRN,2018,Fall,BUS,Business,CBA,Business
8HKAPDMYW,2014,Fall,FYS,2018,Fall,BUS,Business,CBA,Business
14VV9B60X,2016,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
29MRZVS2P,2019,Spring,TRN,2021,Spring,BUS,Business,CBA,Business
M0LRHVDMR,2019,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
Y1Y0K75V1,2018,Spring,TRN,2021,Spring,BUS,Business,CBA,Business
PXC5TI049,2018,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
SU15GCSS1,2020,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
9UDRD9VZQ,2020,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
B14WUOM21,2018,Fall,FYS,2022,Spring,BUS,Business,CBA,Business
5FF9USKBN,2018,Fall,FYS,2022,Spring,BUS,Business,CBA,Business
4T2DY31S6,2017,Fall,FYS,2022,Spring,BUS,Business,CBA,Business
7XKN4KK5J,2019,Fall,TRN,2021,Fall,BUS,Business,CBA,Business
95UOJ1W4K,2017,Fall,FYS,2022,Spring,BUS,Business,CBA,Business
5YARJN8P3,2018,Fall,FYS,2022,Spring,BUS,Business,CBA,Business
2EPEZUG78,2010,Fall,TRN,2012,Fall,BUS,Business,CBA,Business
BERJ2XU33,2014,Fall,TRN,2016,Fall,BUS,Business,CBA,Business
MM5F5DCBP,2013,Fall,FYS,2017,Spring,BUS,Business,CBA,Business
EO41QUK0Z,2012,Fall,TRN,2015,Spring,BUS,Business,CBA,Business
97FGCZSOK,2011,Fall,TRN,2016,Spring,BUS,Business,CBA,Business
XV4EKN57G,2010,Fall,TRN,2012,Spring,BUS,Business,CBA,Business
VCPZX3MCT,2010,Fall,TRN,2013,Spring,BUS,Business,CBA,Business
J3WLOPMO8,2012,Fall,TRN,2014,Fall,BUS,Business,CBA,Business
POLXXE2H0,2010,Fall,TRN,2014,Fall,BUS,Business,CBA,Business
5D5ABHRRG,2010,Fall,FYS,2015,Spring,BUS,Business,CBA,Business
GWCHTDRVP,2010,Fall,TRN,2012,Fall,BUS,Business,CBA,Business
RPEFFQD96,2013,Fall,TRN,2015,Spring,BUS,Business,CBA,Business
VY6UGV0GW,2015,Fall,TRN,2017,Spring,BUS,Business,CBA,Business
R6FB1O30R,2012,Fall,FYS,2017,Fall,BUS,Business,CBA,Business
GWPX17VM6,2013,Fall,FYS,2018,Spring,BUS,Business,CBA,Business
ZVCXDOKJN,2016,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
UN4FVEHD4,2017,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
3M20W19TU,2014,Fall,FYS,2018,Fall,BUS,Business,CBA,Business
0UY0WA51N,2016,Fall,TRN,2018,Fall,BUS,Business,CBA,Business
T9QQK7S27,2017,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
LT9YNV0ME,2017,Fall,TRN,2019,Spring,BUS,Business,CBA,Business
NN5FSJOTB,2017,Fall,TRN,2019,Fall,BUS,Business,CBA,Business
QS4M0MX2J,2015,Fall,FYS,2019,Fall,BUS,Business,CBA,Business
XMFP31LNY,2017,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
V2G7NPS15,2016,Fall,FYS,2020,Spring,BUS,Business,CBA,Business
R2O7OQNU1,2016,Fall,FYS,2019,Fall,BUS,Business,CBA,Business
7L64KAQ2Z,2019,Spring,TRN,2021,Spring,BUS,Business,CBA,Business
AAB1AZQPW,2019,Fall,TRN,2021,Spring,BUS,Business,CBA,Business
18P5FB0BJ,2017,Spring,FYS,2020,Fall,BUS,Business,CBA,Business
IQWN77EKC,2017,Fall,FYS,2021,Spring,BUS,Business,CBA,Business
32OQLHYDG,2020,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
PLE1VDMPW,2018,Fall,FYS,2022,Spring,BUS,Business,CBA,Business
MAXIMQRMJ,2020,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
6S1VH9K6O,2020,Fall,TRN,2022,Spring,BUS,Business,CBA,Business
53I4A9D9K,2018,Fall,FYS,2021,Fall,BUS,Business,CBA,Business
GQUFX7JMC,2018,Fall,FYS,2021,Spring,BUS,Business,FIN,Finance
DDGKR4NGA,2018,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
BXT6J0ZCB,2018,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
WOB05DLYN,2018,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
GFWETDD4W,2016,Fall,FYS,2021,Spring,BUS,Business,FIN,Finance
XILQP8IHF,2016,Fall,FYS,2020,Fall,BUS,Business,FIN,Finance
QYAFTIKRU,2017,Fall,FYS,2021,Spring,BUS,Business,FIN,Finance
EI8CYGCCC,2017,Fall,FYS,2021,Spring,BUS,Business,FIN,Finance
DBHS7BSO1,2017,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
FB4GR8EQ5,2021,Spring,TRN,2022,Spring,BUS,Business,FIN,Finance
2RBXYQX43,2017,Fall,FYS,2021,Fall,BUS,Business,FIN,Finance
KBOMWY2D8,2019,Fall,TRN,2022,Spring,BUS,Business,FIN,Finance
O2WZZU7GI,2017,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
LU01EVD0E,2017,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
9EL87EMUH,2019,Fall,TRN,2021,Spring,BUS,Business,FIN,Finance
8Z3JTL074,2017,Fall,FYS,2021,Spring,BUS,Business,FIN,Finance
VFLGOBRPC,2018,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
B7X7R7ZZI,2018,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
P88FGV020,2019,Fall,TRN,2021,Fall,BUS,Business,FIN,Finance
YF57TKBOW,2016,Fall,FYS,2020,Fall,BUS,Business,FIN,Finance
58EZ59KB1,2016,Fall,FYS,2021,Spring,BUS,Business,FIN,Finance
CL5N808EZ,2018,Fall,FYS,2022,Spring,BUS,Business,FIN,Finance
B5T99SHFV,2010,Fall,TRN,2012,Fall,LIB,Liberal Arts,GEOG,Geography
QB7TZG8R0,2010,Fall,TRN,2012,Spring,LIB,Liberal Arts,GEOG,Geography
O9OIXGGKB,2013,Fall,TRN,2015,Spring,LIB,Liberal Arts,GEOG,Geography
RECPTWTNB,2010,Fall,FYS,2014,Fall,LIB,Liberal Arts,GEOG,Geography
N0YSW7S7E,2013,Fall,TRN,2015,Spring,LIB,Liberal Arts,GEOG,Geography
WWEPX9LDU,2013,Fall,FYS,2016,Fall,LIB,Liberal Arts,GEOG,Geography
OZZKNLPX6,2010,Fall,TRN,2012,Spring,LIB,Liberal Arts,GEOG,Geography
Z6BHHEWYF,2013,Fall,FYS,2017,Spring,LIB,Liberal Arts,GEOG,Geography
ARBRXOSNL,2014,Fall,TRN,2016,Spring,LIB,Liberal Arts,GEOG,Geography
OT0GIH27X,2010,Fall,FYS,2015,Spring,LIB,Liberal Arts,GEOG,Geography
KBOVI9BL1,2012,Fall,FYS,2017,Spring,LIB,Liberal Arts,GEOG,Geography
OWKQM5CR0,2013,Fall,TRN,2015,Spring,LIB,Liberal Arts,GEOG,Geography
43TL0U0W3,2011,Fall,FYS,2015,Fall,LIB,Liberal Arts,GEOG,Geography
XA2VYI5G0,2011,Spring,TRN,2014,Fall,LIB,Liberal Arts,GEOG,Geography
UA9JCMR0S,2010,Fall,TRN,2013,Fall,LIB,Liberal Arts,GEOG,Geography
KU5WX8UIN,2013,Fall,FYS,2018,Spring,LIB,Liberal Arts,GEOG,Geography
B00LENCAP,2016,Spring,TRN,2017,Fall,LIB,Liberal Arts,GEOG,Geography
HGL8D8WH9,2017,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
PVFU15B8R,2016,Fall,TRN,2018,Fall,LIB,Liberal Arts,GEOG,Geography
D6XESSLB2,2013,Fall,FYS,2019,Spring,LIB,Liberal Arts,GEOG,Geography
VZ8LFNTHP,2017,Spring,TRN,2018,Fall,LIB,Liberal Arts,GEOG,Geography
GZ6OO957E,2016,Fall,FYS,2020,Spring,LIB,Liberal Arts,GEOG,Geography
F8JPBFFFM,2017,Fall,TRN,2019,Fall,LIB,Liberal Arts,GEOG,Geography
DD0XWY5VD,2018,Fall,TRN,2020,Spring,LIB,Liberal Arts,GEOG,Geography
45A0T4QMH,2016,Fall,TRN,2020,Fall,LIB,Liberal Arts,GEOG,Geography
WEFODBS8L,2017,Fall,FYS,2021,Spring,LIB,Liberal Arts,GEOG,Geography
VQ5QD1FC0,2020,Spring,TRN,2021,Fall,LIB,Liberal Arts,GEOG,Geography
N5A61YKB5,2019,Fall,TRN,2021,Fall,LIB,Liberal Arts,GEOG,Geography
6RGET7MTF,2020,Fall,TRN,2022,Spring,LIB,Liberal Arts,GEOG,Geography
Q03XFITDX,2016,Fall,FYS,2021,Fall,LIB,Liberal Arts,GEOG,Geography
V3903MH12,2017,Fall,FYS,2021,Fall,LIB,Liberal Arts,GEOG,Geography
AOULIPHDE,2020,Fall,TRN,2022,Spring,LIB,Liberal Arts,GEOG,Geography
HDMIDU1U5,2013,Fall,TRN,2016,Fall,LIB,Liberal Arts,GEOG,Geography
XV0MLWT6Q,2012,Fall,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
EDNX2Z6F5,2011,Fall,TRN,2013,Fall,LIB,Liberal Arts,GEOG,Geography
HG9OAY7I6,2015,Spring,TRN,2016,Fall,LIB,Liberal Arts,GEOG,Geography
EYEUCBXN3,2011,Fall,FYS,2016,Fall,LIB,Liberal Arts,GEOG,Geography
1GYKHMUR9,2011,Fall,TRN,2017,Spring,LIB,Liberal Arts,GEOG,Geography
ATBI0HIUQ,2012,Fall,FYS,2016,Fall,LIB,Liberal Arts,GEOG,Geography
3MPJBAAQM,2013,Fall,FYS,2017,Spring,LIB,Liberal Arts,GEOG,Geography
TC0FPKV63,2012,Spring,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
GZYVEVYMZ,2012,Fall,TRN,2015,Spring,LIB,Liberal Arts,GEOG,Geography
3D54A7YB0,2011,Fall,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
EXBK4N47U,2014,Fall,TRN,2016,Spring,LIB,Liberal Arts,GEOG,Geography
E2JAWCQYX,2011,Fall,TRN,2013,Spring,LIB,Liberal Arts,GEOG,Geography
3GCCCDTDN,2011,Fall,FYS,2016,Fall,LIB,Liberal Arts,GEOG,Geography
5NI6MF8R1,2014,Spring,TRN,2016,Spring,LIB,Liberal Arts,GEOG,Geography
CTAA29ITY,2013,Fall,TRN,2015,Spring,LIB,Liberal Arts,GEOG,Geography
QIMZTHU6D,2014,Fall,TRN,2016,Spring,LIB,Liberal Arts,GEOG,Geography
AK9ZVFB6W,2011,Fall,TRN,2014,Fall,LIB,Liberal Arts,GEOG,Geography
BEH5AK75Y,2015,Fall,TRN,2017,Spring,LIB,Liberal Arts,GEOG,Geography
3A637ENTM,2015,Fall,TRN,2017,Spring,LIB,Liberal Arts,GEOG,Geography
8O9DRVI5E,2011,Spring,TRN,2013,Spring,LIB,Liberal Arts,GEOG,Geography
P4ZT0ABMX,2012,Fall,TRN,2016,Spring,LIB,Liberal Arts,GEOG,Geography
PNQP13P1L,2010,Fall,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
O7BM6KK59,2013,Fall,TRN,2015,Fall,LIB,Liberal Arts,GEOG,Geography
KT41LONBK,2012,Spring,TRN,2016,Spring,LIB,Liberal Arts,GEOG,Geography
CJ24O7U9D,2013,Fall,TRN,2015,Fall,LIB,Liberal Arts,GEOG,Geography
YJKWG63ZF,2015,Spring,TRN,2016,Fall,LIB,Liberal Arts,GEOG,Geography
3Z7U5DF3J,2012,Fall,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
3Z7U5DF3J,2012,Fall,TRN,2017,Spring,HEA,Health,PPA,null
E08ZGDF5V,2015,Fall,TRN,2017,Spring,LIB,Liberal Arts,GEOG,Geography
86BZ7FBTS,2014,Fall,TRN,2017,Fall,LIB,Liberal Arts,GEOG,Geography
34QJBB7A2,2017,Spring,TRN,2018,Spring,LIB,Liberal Arts,GEOG,Geography
TOZ4T243F,2016,Fall,TRN,2018,Spring,LIB,Liberal Arts,GEOG,Geography
9UUH667X9,2013,Fall,FYS,2018,Spring,LIB,Liberal Arts,GEOG,Geography
5MQ0UQSRF,2016,Fall,TRN,2018,Fall,LIB,Liberal Arts,GEOG,Geography
6R48AYU01,2017,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
YNZS75DAU,2017,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
2QZPGF0CT,2017,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
912E9ZB7X,2016,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
W2B7ISZ1J,2016,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
86P0Y7BLR,2017,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
HKDFT7AU5,2014,Fall,FYS,2018,Fall,LIB,Liberal Arts,GEOG,Geography
5M2P8BERR,2015,Fall,FYS,2019,Spring,LIB,Liberal Arts,GEOG,Geography
N6R0QD94W,2017,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
NGW3MVU3Y,2014,Fall,TRN,2018,Fall,LIB,Liberal Arts,GEOG,Geography
97AWZ8LJK,2017,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
U0NCJUUZO,2017,Fall,TRN,2019,Spring,LIB,Liberal Arts,GEOG,Geography
D7TSA85R3,2017,Spring,TRN,2018,Fall,LIB,Liberal Arts,GEOG,Geography
WRWO76NEP,2018,Fall,TRN,2020,Spring,LIB,Liberal Arts,GEOG,Geography
0NWE3Z3GG,2014,Fall,FYS,2020,Spring,LIB,Liberal Arts,GEOG,Geography
PPCOKW19Q,2015,Fall,FYS,2021,Spring,LIB,Liberal Arts,GEOG,Geography
77MOQ4PC9,2014,Fall,FYS,2019,Fall,LIB,Liberal Arts,GEOG,Geography
72HHTANDT,2018,Fall,TRN,2020,Spring,LIB,Liberal Arts,GEOG,Geography
9J19VECVH,2019,Fall,TRN,2021,Fall,LIB,Liberal Arts,GEOG,Geography
6IMF4OQCH,2019,Fall,TRN,2021,Fall,LIB,Liberal Arts,GEOG,Geography
XAESO3IQM,2020,Spring,TRN,2022,Spring,LIB,Liberal Arts,GEOG,Geography
OUQQO7VIK,2017,Fall,FYS,2021,Fall,LIB,Liberal Arts,GEOG,Geography
KQFHYLU1Y,2020,Spring,TRN,2022,Spring,LIB,Liberal Arts,GEOG,Geography
7L75A5TG8,2013,Fall,TRN,2015,Spring,LIB,Liberal Arts,GEOG,Geography
PFTAP0V0T,2012,Spring,TRN,2013,Fall,LIB,Liberal Arts,GEOG,Geography
XEJJRY9U2,2010,Fall,FYS,2014,Fall,LIB,Liberal Arts,GEOG,Geography
9A4W39KHM,2013,Fall,FYS,2017,Spring,LIB,Liberal Arts,GEOG,Geography
5ZQGONAD5,2012,Spring,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
963CPVWJH,2012,Fall,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
SSGUAS80K,2013,Fall,TRN,2015,Fall,LIB,Liberal Arts,GEOG,Geography
PQRHA98YE,2011,Fall,FYS,2017,Spring,LIB,Liberal Arts,GEOG,Geography
3J5QD4SJ6,2011,Fall,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
G17TZAA5N,2012,Fall,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
NDNSIHL9S,2013,Fall,TRN,2016,Fall,LIB,Liberal Arts,GEOG,Geography
NG15IZ678,2014,Fall,TRN,2017,Spring,LIB,Liberal Arts,GEOG,Geography
48OS7TDU3,2012,Fall,TRN,2014,Fall,LIB,Liberal Arts,GEOG,Geography
VM8PMNBZ6,2013,Fall,TRN,2015,Spring,LIB,Liberal Arts,GEOG,Geography
5405GRSRL,2011,Fall,TRN,2014,Spring,LIB,Liberal Arts,GEOG,Geography
U15VF2RRB,2014,Fall,TRN,2016,Spring,LIB,Liberal Arts,GEOG,Geography
9UPTHNETS,2012,Fall,TRN,2016,Spring,LIB,Liberal Arts,GEOG,Geography
5GDKVF4F9,2015,Spring,TRN,2016,Fall,LIB,Liberal Arts,GEOG,Geography
8DGTBKSBT,2014,Spring,TRN,2015,Spring,LIB,Liberal Arts,GEOG,Geography
BGN5AAOEX,2014,Fall,TRN,2017,Spring,LIB,Liberal Arts,GEOG,Geography
JDBMX0TDY,2010,Fall,FYS,2016,Spring,LIB,Liberal Arts,GEOG,Geography
OCT0QM4CT,2012,Fall,TRN,2014,Fall,LIB,Liberal Arts,GEOG,Geography
